id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1235691696094154752,Thu Mar 05 22:20:33 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,Serdarbalikci63,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen","Bursa, Türkiye",
1235691624065310720,Thu Mar 05 22:20:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UEFAcom_de: #OnThisDay in 2⃣0⃣1⃣3⃣

🔝🎯 Felipe Santana 🆚 Shakhtar Donetsk ⚽️💪🙌

#UCL | @BVB | @BlackYellow | #ThrowbackThursday https://…",RT UEFAcom_de OnThisDay 2⃣0⃣1⃣3⃣ 🔝🎯 Felipe Santana 🆚 Shakhtar Donetsk ⚽️💪🙌 UCL BVB BlackYellow ThrowbackThursday https //…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,94,loucospelobvb,,"OnThisDay, UCL, ThrowbackThursday","UEFAcom_de, BVB, BlackYellow","São Paulo, Brasil",
1235691466472726529,Thu Mar 05 22:19:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,KirisAziz,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",,
1235691338475220993,Thu Mar 05 22:19:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Full time at Pride Park: Derby County 0 - 3 Manchester United. #FACup

Get up to £100 free In Bets 👌  
Click here t… https://t.co/kLdTicxIhE",Full time Pride Park Derby County 0 3 Manchester United FACup Get £100 free In Bets 👌 Click t… https //t.co/kLdTicxIhE,"Sentiment(polarity=0.375, subjectivity=0.675)",0.375,0.675,en,0,0,PerkinsRgan,False,FACup,,wales,
1235691295844245511,Thu Mar 05 22:18:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @footballitalia: Mayor of Bergamo Giorgio Gori hit back at Juventus suggestions Atalanta don’t deserve to be in the Champions League. “I…,RT footballitalia Mayor Bergamo Giorgio Gori hit back Juventus suggestions Atalanta ’ deserve Champions League “ I…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,20,OohSarz,,,footballitalia,Kody,
1235691291243098112,Thu Mar 05 22:18:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @footballitalia: Mayor of Bergamo Giorgio Gori hit back at Juventus suggestions Atalanta don’t deserve to be in the Champions League. “I…,RT footballitalia Mayor Bergamo Giorgio Gori hit back Juventus suggestions Atalanta ’ deserve Champions League “ I…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,20,LombardiaMax,,,footballitalia,"London, England",
1235691203087171584,Thu Mar 05 22:18:35 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Paulo Dybala has been directly involved in 6 goals in 7 #UCL games this season (3 goals, 3 assists) 🔥🔥🔥 https://t…",RT ChampionsLeague ⚪️⚫️ Paulo Dybala directly involved 6 goals 7 UCL games season 3 goals 3 assists 🔥🔥🔥 https //t…,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,564,brunadasbalas,,UCL,ChampionsLeague,pOrTuGaL,
1235691066038161410,Thu Mar 05 22:18:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,AdigaBarzaj,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen","Fatih, İstanbul",
1235690914049388545,Thu Mar 05 22:17:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,IgorJorge14,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",South Africa Rossetenville,
1235690867635048448,Thu Mar 05 22:17:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @5liveSport: 🗣️ ""It's about defending, they're happy to do that - even at Anfield!""

Despite #LFC's poor form, @GuillemBallague thinks n…",RT 5liveSport 🗣️ `` It 's defending 're happy even Anfield '' Despite LFC 's poor form GuillemBallague thinks n…,"Sentiment(polarity=0.2, subjectivity=0.8)",0.2,0.8,en,0,3,akashg2shah,,LFC,5liveSport,London,
