id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1235823856977203200,Fri Mar 06 07:05:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SerendipityJV: No Today Evil 🔥🔥🔥🔥🔥

#SpotifyAwards https://t.co/o90oK5lOm3",RT SerendipityJV No Today Evil 🔥🔥🔥🔥🔥 SpotifyAwards https //t.co/o90oK5lOm3,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,en,0,7,barbialien21,False,SpotifyAwards,SerendipityJV,Donde este Bárbara López ,
1235823852824825859,Fri Mar 06 07:05:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iblinkforblinkz: BLACKPINK wins Most Streamed Female K-Pop Artist #SpotifyAwards

#JISOO #JENNIE #LISA #ROSÉ #블랙핑크 
@ygofficialblink ht…",RT iblinkforblinkz BLACKPINK wins Most Streamed Female K-Pop Artist SpotifyAwards JISOO JENNIE LISA ROSÉ 블랙핑크 ygofficialblink ht…,"Sentiment(polarity=0.26666666666666666, subjectivity=0.28888888888888886)",0.26666666666666666,0.28888888888888886,en,0,81,PooNnii_jh,,"SpotifyAwards, JISOO, JENNIE, LISA, ROSÉ, 블랙핑크","iblinkforblinkz, ygofficialblink",,
1235823835632435201,Fri Mar 06 07:05:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @btsotc: .@BTS_twt was the Most Streamed Korean Artist on the #SpotifyAwards 🏆 in Mexico 🇲🇽. https://t.co/kSO3PLDS07,RT btsotc BTS_twt Most Streamed Korean Artist SpotifyAwards 🏆 Mexico 🇲🇽 https //t.co/kSO3PLDS07,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,598,SergioP91202761,False,SpotifyAwards,"btsotc, BTS_twt",,
1235823825259921409,Fri Mar 06 07:05:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bangtan__india: Congratulations to @BTS_twt.🥳
They have won the 'Most Streamed KPOP Male Artist' Award at the #SpotifyAwards held in Me…",RT bangtan__india Congratulations BTS_twt.🥳 They 'Most Streamed KPOP Male Artist Award SpotifyAwards held Me…,"Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3,en,0,177,kcviart,,SpotifyAwards,"bangtan__india, BTS_twt",Philippines,
1235823799108431872,Fri Mar 06 07:05:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BTSPublicity: Congratulations to @BTS_twt for winning 'Most Streamed Kpop Male Artist' at #SpotifyAwards 🎉🥂,RT BTSPublicity Congratulations BTS_twt winning 'Most Streamed Kpop Male Artist SpotifyAwards 🎉🥂,"Sentiment(polarity=0.3333333333333333, subjectivity=0.45)",0.3333333333333333,0.45,en,0,3130,kcviart,,SpotifyAwards,"BTSPublicity, BTS_twt",Philippines,
1235823794440171520,Fri Mar 06 07:05:27 +0000 2020,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","#Trending: Bad Bunny, J Balvin and Karol G among winners at first Mexican #SpotifyAwards 👉  https://t.co/BWXUApY4VH https://t.co/WTLDHj05Ca",Trending Bad Bunny J Balvin Karol G among winners first Mexican SpotifyAwards 👉 https //t.co/BWXUApY4VH https //t.co/WTLDHj05Ca,"Sentiment(polarity=-0.14999999999999994, subjectivity=0.3333333333333333)",-0.14999999999999994,0.3333333333333333,en,0,0,KenyaBuzz,False,"Trending, SpotifyAwards",,Nairobi,
1235823789411160065,Fri Mar 06 07:05:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @chartsblackpink: .@ygofficialblink takes home ‘Most Streamed Female K-Pop Artist’ at the very first #SpotifyAwards. Congratulations! 🎉🖤…,RT chartsblackpink ygofficialblink takes home ‘ Most Streamed Female K-Pop Artist ’ first SpotifyAwards Congratulations 🎉🖤…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,2216,jennifertiddies,,SpotifyAwards,"chartsblackpink, ygofficialblink",Blackpink | Exo ,
1235823786651353089,Fri Mar 06 07:05:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @soyjinnie: congratulations to BTS for winning ""Most Listened Korean Artist"" and ""Most Streamed K-Pop Male Artist""!!! 🥳💜
#SpotifyAwards…",RT soyjinnie congratulations BTS winning `` Most Listened Korean Artist '' `` Most Streamed K-Pop Male Artist '' 🥳💜 SpotifyAwards…,"Sentiment(polarity=0.375, subjectivity=0.4625)",0.375,0.4625,en,0,190,kcviart,,SpotifyAwards,soyjinnie,Philippines,
1235823779781042178,Fri Mar 06 07:05:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TeamBlackPink: .@ygofficialblink won the ‘Most Streamed Female K-Pop Artist’ at the  #SpotifyAwards. Congratulations 🥳 https://t.co/Src…,RT TeamBlackPink ygofficialblink ‘ Most Streamed Female K-Pop Artist ’ SpotifyAwards Congratulations 🥳 https //t.co/Src…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,328,hiimblinklisa,,SpotifyAwards,"TeamBlackPink, ygofficialblink",,
1235823735568883713,Fri Mar 06 07:05:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @txtbighitnews: .@TXT_members were nominated for #SpotifyAwards Emerging Artist. They didn’t win, but it’s still an achievement they wer…",RT txtbighitnews TXT_members nominated SpotifyAwards Emerging Artist They ’ win ’ still achievement wer…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,616,_ibtskings,,SpotifyAwards,"txtbighitnews, TXT_members",KTHMYG's & CBGKTH's 🇵🇭,
1235823721706688512,Fri Mar 06 07:05:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BTSChartDaily: Congratulations to @BTS_twt for winning 'Most Streamed Kp0p Male Artist' at #SpotifyAwards 🏆

#BoywithLuv #BestMusicVide…",RT BTSChartDaily Congratulations BTS_twt winning 'Most Streamed Kp0p Male Artist SpotifyAwards 🏆 BoywithLuv BestMusicVide…,"Sentiment(polarity=0.3333333333333333, subjectivity=0.45)",0.3333333333333333,0.45,en,0,1751,putridwi9_dwi,,"SpotifyAwards, BoywithLuv","BTSChartDaily, BTS_twt",Indonesia,
1235823711397109765,Fri Mar 06 07:05:07 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ARMYMAGofficial: Congratulations to @BTS_twt as they have won the 'Most Streamed KPOP Male Artist' Award at the #SpotifyAwards! 🏆🎉 http…,RT ARMYMAGofficial Congratulations BTS_twt 'Most Streamed KPOP Male Artist Award SpotifyAwards 🏆🎉 http…,"Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3,en,0,213,florabtss,,SpotifyAwards,"ARMYMAGofficial, BTS_twt","British Columbia, Canada",
1235823698289897472,Fri Mar 06 07:05:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @got7forthewin: Thank You to all IGOT7 Who streamed hard everyday for GOT7 💚

You’re the best 🐥

 #SpotifyAwards #GOT7 #갓세븐 @GOT7Officia…",RT got7forthewin Thank You IGOT7 Who streamed hard everyday GOT7 💚 You ’ best 🐥 SpotifyAwards GOT7 갓세븐 GOT7Officia…,"Sentiment(polarity=0.16944444444444443, subjectivity=0.48055555555555557)",0.16944444444444443,0.48055555555555557,en,0,149,PeiJunLoh,,"SpotifyAwards, GOT7, 갓세븐",got7forthewin,,
1235823694355632133,Fri Mar 06 07:05:03 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @chartsblackpink: .@ygofficialblink takes home ‘Most Streamed Female K-Pop Artist’ at the very first #SpotifyAwards. Congratulations! 🎉🖤…,RT chartsblackpink ygofficialblink takes home ‘ Most Streamed Female K-Pop Artist ’ first SpotifyAwards Congratulations 🎉🖤…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,2216,GabbrielleLugtu,,SpotifyAwards,"chartsblackpink, ygofficialblink",,
1235823692157825025,Fri Mar 06 07:05:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chartsblackpink: .@ygofficialblink takes home ‘Most Streamed Female K-Pop Artist’ at the very first #SpotifyAwards. Congratulations! 🎉🖤…,RT chartsblackpink ygofficialblink takes home ‘ Most Streamed Female K-Pop Artist ’ first SpotifyAwards Congratulations 🎉🖤…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,2216,lisaismylife_,,SpotifyAwards,"chartsblackpink, ygofficialblink",jenchulichaeng,
1235823682338971650,Fri Mar 06 07:05:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @txtbighitnews: .@TXT_members were nominated for #SpotifyAwards Emerging Artist. They didn’t win, but it’s still an achievement they wer…",RT txtbighitnews TXT_members nominated SpotifyAwards Emerging Artist They ’ win ’ still achievement wer…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,616,florabtss,,SpotifyAwards,"txtbighitnews, TXT_members","British Columbia, Canada",
1235823679654649857,Fri Mar 06 07:05:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @got7forthewin: . @GOT7Official has been nominated for “Most Streamed K-Pop Male Artist” at this year’s Spotify Awards.

Congratulations…",RT got7forthewin GOT7Official nominated “ Most Streamed K-Pop Male Artist ” year ’ Spotify Awards Congratulations…,"Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3,en,0,476,ZiangJa,,,"got7forthewin, GOT7Official",,
1235823676064329728,Fri Mar 06 07:04:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @txtbighitnews: .@TXT_members were nominated for #SpotifyAwards Emerging Artist. They didn’t win, but it’s still an achievement they wer…",RT txtbighitnews TXT_members nominated SpotifyAwards Emerging Artist They ’ win ’ still achievement wer…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,616,lovenamuwu,,SpotifyAwards,"txtbighitnews, TXT_members",,
